time_s,pos,setpoint,error,p_term,i_term,d_term,pid_out,velocity,motor_pos,kp,ki,kd,deadband,lead_ms,lag_ms,integral_accum,ball_px_x,ball_px_y,ball_radius,auto,integral_on,leadlag_on
217.3518,0.8069,0.8300,-0.0231,-23.14,-50.00,76.80,3.7,-910.3,6801.1,1000.0,50.0,5830.0,0.0000,500,150,-1.000000,516,244,22,1,1,1
217.4204,0.8071,0.8300,-0.0229,-22.86,-50.00,23.62,-49.2,-566.5,6762.3,1000.0,50.0,5830.0,0.0000,500,150,-1.000000,516,244,22,1,1,1
217.4885,0.8074,0.8300,-0.0226,-22.55,-50.00,26.84,-45.7,-455.4,6731.2,1000.0,50.0,5830.0,0.0000,500,150,-1.000000,516,245,22,1,1,1
217.5522,0.8079,0.8300,-0.0221,-22.11,-50.00,39.89,-32.2,-397.9,6705.9,1000.0,50.0,5830.0,0.0000,500,150,-1.000000,517,245,22,1,1,1
217.6204,0.8078,0.8300,-0.0222,-22.19,-50.00,-6.22,-78.4,-169.4,6694.3,1000.0,50.0,5830.0,0.0000,500,150,-1.000000,517,245,22,1,1,1
217.6848,0.8076,0.8000,0.0076,7.62,-49.98,2699.80,2657.4,-8607.2,6139.9,1000.0,50.0,5830.0,0.0000,500,150,-0.999509,516,244,22,1,1,1
217.7527,0.8074,0.8000,0.0074,7.45,-49.95,-14.84,-57.3,993.6,6207.4,1000.0,50.0,5830.0,0.0000,500,150,-0.999003,516,244,22,1,1,1
217.8165,0.8078,0.8000,0.0078,7.81,-49.93,33.15,-9.0,658.0,6249.4,1000.0,50.0,5830.0,0.0000,500,150,-0.998504,517,244,22,1,1,1
217.8843,0.8076,0.8000,0.0076,7.63,-49.90,-15.58,-57.9,681.0,6295.5,1000.0,50.0,5830.0,0.0000,500,150,-0.997987,516,243,22,1,1,1
217.9525,0.8069,0.8000,0.0069,6.94,-49.88,-58.84,-101.8,693.7,6342.8,1000.0,50.0,5830.0,0.0000,500,150,-0.997514,516,243,22,1,1,1
218.0172,0.8059,0.8000,0.0059,5.93,-49.86,-91.49,-135.4,680.8,6386.8,1000.0,50.0,5830.0,0.0000,500,150,-0.997130,515,243,22,1,1,1
218.0844,0.8055,0.7500,0.0555,55.47,-49.67,4293.54,4299.3,-13184.4,5500.2,1000.0,50.0,5830.0,0.0000,500,150,-0.993399,515,244,22,1,1,1
218.1488,0.8050,0.7200,0.0850,85.00,-49.40,2674.59,2710.2,-6493.7,5082.3,1000.0,50.0,5830.0,0.0000,500,150,-0.987929,515,244,22,1,1,1
218.2161,0.8039,0.7200,0.0839,83.91,-49.11,-94.37,-59.6,2848.3,5274.1,1000.0,50.0,5830.0,0.0000,500,150,-0.982281,514,244,22,1,1,1
218.2837,0.8029,0.7200,0.0829,82.94,-48.83,-83.66,-49.6,2264.5,5427.2,1000.0,50.0,5830.0,0.0000,500,150,-0.976671,513,243,22,1,1,1
218.3481,0.8023,0.7200,0.0823,82.34,-48.57,-53.58,-19.8,1733.2,5538.8,1000.0,50.0,5830.0,0.0000,500,150,-0.971369,513,243,22,1,1,1
218.4162,0.8017,0.7200,0.0817,81.75,-48.29,-51.23,-17.8,1387.3,5633.3,1000.0,50.0,5830.0,0.0000,500,150,-0.965808,513,243,22,1,1,1
218.4801,0.7997,0.7200,0.0797,79.69,-48.04,-187.13,-155.5,1543.0,5731.9,1000.0,50.0,5830.0,0.0000,500,150,-0.960706,511,243,22,1,1,1
218.5480,0.7987,0.7200,0.0787,78.75,-47.77,-81.16,-50.2,941.4,5795.8,1000.0,50.0,5830.0,0.0000,500,150,-0.955362,511,244,22,1,1,1
218.6159,0.7972,0.7200,0.0772,77.16,-47.51,-136.26,-106.6,939.8,5859.7,1000.0,50.0,5830.0,0.0000,500,150,-0.950122,510,245,22,1,1,1
218.6802,0.7964,0.6900,0.1064,106.36,-47.16,2649.68,2708.9,-7959.2,5348.3,1000.0,50.0,5830.0,0.0000,500,150,-0.943289,509,245,22,1,1,1
218.7479,0.7954,0.6900,0.1054,105.39,-46.81,-83.56,-25.0,1562.1,5454.1,1000.0,50.0,5830.0,0.0000,500,150,-0.936155,509,246,22,1,1,1
218.8124,0.7951,0.6900,0.1051,105.07,-46.47,-28.61,30.0,1086.9,5524.2,1000.0,50.0,5830.0,0.0000,500,150,-0.929378,508,246,22,1,1,1
218.8804,0.7946,0.6900,0.1046,104.60,-46.11,-39.88,18.6,900.8,5585.5,1000.0,50.0,5830.0,0.0000,500,150,-0.922266,508,246,22,1,1,1
218.9482,0.7944,0.6900,0.1044,104.44,-45.76,-13.73,45.0,636.9,5628.6,1000.0,50.0,5830.0,0.0000,500,150,-0.915183,508,246,22,1,1,1
219.0119,0.7950,0.6900,0.1050,105.03,-45.43,53.56,113.2,290.1,5647.1,1000.0,50.0,5830.0,0.0000,500,150,-0.908500,508,247,22,1,1,1
219.0803,0.7956,0.6900,0.1056,105.62,-45.06,50.49,111.0,216.8,5661.9,1000.0,50.0,5830.0,0.0000,500,150,-0.901269,509,247,22,1,1,1
219.1440,0.7964,0.6900,0.1064,106.43,-44.72,74.03,135.7,75.2,5666.7,1000.0,50.0,5830.0,0.0000,500,150,-0.894484,509,247,22,1,1,1
219.2118,0.7983,0.6900,0.1083,108.27,-44.36,158.61,222.5,-235.8,5650.7,1000.0,50.0,5830.0,0.0000,500,150,-0.887149,510,247,22,1,1,1
219.2797,0.8007,0.6900,0.1107,110.66,-43.98,204.70,271.4,-384.7,5624.6,1000.0,50.0,5830.0,0.0000,500,150,-0.879629,512,248,22,1,1,1
219.3438,0.8037,0.6900,0.1137,113.66,-43.62,273.35,343.4,-585.7,5587.0,1000.0,50.0,5830.0,0.0000,500,150,-0.872348,514,247,22,1,1,1
219.4124,0.8069,0.6900,0.1169,116.88,-43.22,273.35,347.0,-548.9,5549.4,1000.0,50.0,5830.0,0.0000,500,150,-0.864342,516,248,22,1,1,1
219.4762,0.8103,0.6900,0.1203,120.27,-42.83,309.55,387.0,-632.8,5509.1,1000.0,50.0,5830.0,0.0000,500,150,-0.856663,518,247,22,1,1,1
219.5439,0.8149,0.6600,0.1549,154.91,-42.31,2979.30,3091.9,-8975.1,4900.7,1000.0,50.0,5830.0,0.0000,500,150,-0.846159,521,247,22,1,1,1
219.6116,0.8195,0.6600,0.1595,159.49,-41.77,393.98,511.7,195.0,4913.8,1000.0,50.0,5830.0,0.0000,500,150,-0.835365,524,247,22,1,1,1
219.6762,0.8234,0.6600,0.1634,163.44,-41.24,356.61,478.8,157.0,4924.0,1000.0,50.0,5830.0,0.0000,500,150,-0.824813,527,246,23,1,1,1
219.7442,0.8285,0.6600,0.1685,168.52,-40.67,435.44,563.3,-231.1,4908.3,1000.0,50.0,5830.0,0.0000,500,150,-0.813352,530,245,23,1,1,1
219.8085,0.8336,0.6600,0.1736,173.59,-40.11,460.85,594.3,-393.2,4883.0,1000.0,50.0,5830.0,0.0000,500,150,-0.802204,533,246,22,1,1,1
219.8766,0.8383,0.6600,0.1783,178.28,-39.50,400.71,539.5,-263.0,4865.1,1000.0,50.0,5830.0,0.0000,500,150,-0.790045,536,246,23,1,1,1
219.9440,0.8441,0.6600,0.1841,184.11,-38.88,504.60,649.8,-660.1,4820.6,1000.0,50.0,5830.0,0.0000,500,150,-0.777636,540,246,23,1,1,1
220.0085,0.8492,0.6600,0.1892,189.22,-38.27,461.96,612.9,-543.5,4785.6,1000.0,50.0,5830.0,0.0000,500,150,-0.765447,543,245,22,1,1,1
220.0765,0.8541,0.6600,0.1941,194.10,-37.61,418.40,574.9,-439.3,4755.7,1000.0,50.0,5830.0,0.0000,500,150,-0.752254,546,245,23,1,1,1
220.1405,0.8602,0.6600,0.2002,200.16,-36.97,551.31,714.5,-899.3,4698.1,1000.0,50.0,5830.0,0.0000,500,150,-0.739429,550,245,23,1,1,1
220.2088,0.8657,0.6600,0.2057,205.71,-36.27,474.58,644.0,-644.0,4654.2,1000.0,50.0,5830.0,0.0000,500,150,-0.725395,554,245,23,1,1,1
220.2722,0.8704,0.6600,0.2104,210.44,-35.60,433.77,608.6,-534.2,4620.3,1000.0,50.0,5830.0,0.0000,500,150,-0.712028,557,244,23,1,1,1
220.3405,0.8760,0.6600,0.2160,215.97,-34.86,472.79,653.9,-689.4,4573.2,1000.0,50.0,5830.0,0.0000,500,150,-0.697284,560,245,23,1,1,1
220.4084,0.8816,0.6600,0.2216,221.56,-34.11,480.78,668.2,-726.8,4523.9,1000.0,50.0,5830.0,0.0000,500,150,-0.682266,564,243,22,1,1,1
220.4723,0.8859,0.6600,0.2259,225.94,-33.39,399.01,591.6,-477.4,4493.4,1000.0,50.0,5830.0,0.0000,500,150,-0.667821,567,244,23,1,1,1
220.5396,0.8914,0.6600,0.2314,231.41,-32.61,472.70,671.5,-748.0,4443.0,1000.0,50.0,5830.0,0.0000,500,150,-0.652213,570,244,23,1,1,1
220.6032,0.8961,0.6600,0.2361,236.06,-31.86,426.95,631.2,-607.7,4404.3,1000.0,50.0,5830.0,0.0000,500,150,-0.637202,573,243,23,1,1,1
220.6722,0.9005,0.6600,0.2405,240.52,-31.03,376.75,586.2,-473.0,4371.7,1000.0,50.0,5830.0,0.0000,500,150,-0.620619,576,243,23,1,1,1
220.7402,0.9039,0.6600,0.2439,243.91,-30.20,290.36,504.1,-240.5,4355.3,1000.0,50.0,5830.0,0.0000,500,150,-0.604030,578,242,23,1,1,1
220.8042,0.9076,0.6600,0.2476,247.56,-29.41,332.69,550.8,-437.9,4327.3,1000.0,50.0,5830.0,0.0000,500,150,-0.588184,580,242,23,1,1,1
220.8718,0.9107,0.6600,0.2507,250.74,-28.56,274.34,496.5,-291.7,4307.6,1000.0,50.0,5830.0,0.0000,500,150,-0.571240,582,243,23,1,1,1
220.9362,0.9133,0.6600,0.2533,253.28,-27.75,230.15,455.7,-205.7,4294.4,1000.0,50.0,5830.0,0.0000,500,150,-0.554928,584,242,23,1,1,1
221.0045,0.9160,0.6600,0.2560,256.02,-26.87,234.04,463.2,-278.5,4275.3,1000.0,50.0,5830.0,0.0000,500,150,-0.537434,586,241,23,1,1,1
221.0723,0.9172,0.6600,0.2572,257.19,-26.00,100.08,331.3,94.1,4281.7,1000.0,50.0,5830.0,0.0000,500,150,-0.520006,587,242,23,1,1,1
221.1361,0.9183,0.6600,0.2583,258.29,-25.18,100.59,333.7,2.3,4281.8,1000.0,50.0,5830.0,0.0000,500,150,-0.503527,587,241,22,1,1,1
221.2040,0.9190,0.6600,0.2590,259.01,-24.30,62.08,296.8,50.2,4285.3,1000.0,50.0,5830.0,0.0000,500,150,-0.485963,588,241,23,1,1,1
221.2678,0.9191,0.6600,0.2591,259.15,-23.47,12.67,248.3,131.7,4293.7,1000.0,50.0,5830.0,0.0000,500,150,-0.469404,588,241,23,1,1,1
221.3359,0.9190,0.6600,0.2590,259.01,-22.59,-11.89,224.5,130.3,4302.5,1000.0,50.0,5830.0,0.0000,500,150,-0.451776,588,241,23,1,1,1
221.4096,0.9180,0.6600,0.2580,258.01,-21.64,-78.99,157.4,268.2,4322.3,1000.0,50.0,5830.0,0.0000,500,150,-0.432757,587,241,23,1,1,1
221.4677,0.9171,0.6600,0.2571,257.08,-20.89,-93.68,142.5,230.0,4335.7,1000.0,50.0,5830.0,0.0000,500,150,-0.417809,586,242,23,1,1,1
221.5363,0.9160,0.6600,0.2560,256.02,-20.01,-89.50,146.5,143.8,4345.5,1000.0,50.0,5830.0,0.0000,500,150,-0.400247,586,242,23,1,1,1
221.6003,0.9140,0.6600,0.2540,253.95,-19.20,-188.70,46.0,397.9,4371.0,1000.0,50.0,5830.0,0.0000,500,150,-0.383991,584,242,23,1,1,1
221.6682,0.9118,0.6600,0.2518,251.81,-18.34,-184.18,49.3,299.9,4391.4,1000.0,50.0,5830.0,0.0000,500,150,-0.366895,583,242,22,1,1,1
221.7359,0.9096,0.6600,0.2496,249.58,-17.50,-191.80,40.3,258.6,4408.9,1000.0,50.0,5830.0,0.0000,500,150,-0.350016,582,242,23,1,1,1
221.8005,0.9067,0.6600,0.2467,246.70,-16.70,-259.89,-29.9,417.0,4435.8,1000.0,50.0,5830.0,0.0000,500,150,-0.334086,580,243,23,1,1,1
221.8679,0.9037,0.6600,0.2437,243.72,-15.88,-258.53,-30.7,342.8,4458.9,1000.0,50.0,5830.0,0.0000,500,150,-0.317659,578,243,23,1,1,1
221.9321,0.9001,0.6600,0.2401,240.07,-15.11,-330.43,-105.5,512.9,4491.9,1000.0,50.0,5830.0,0.0000,500,150,-0.302218,576,242,23,1,1,1
222.0001,0.8964,0.6600,0.2364,236.40,-14.31,-314.57,-92.5,391.8,4518.5,1000.0,50.0,5830.0,0.0000,500,150,-0.286151,573,243,23,1,1,1
222.0680,0.8921,0.6600,0.2321,232.09,-13.52,-370.49,-151.9,516.9,4553.6,1000.0,50.0,5830.0,0.0000,500,150,-0.270400,570,242,23,1,1,1
222.1319,0.8885,0.6600,0.2285,228.49,-12.79,-328.21,-112.5,322.3,4574.2,1000.0,50.0,5830.0,0.0000,500,150,-0.255782,568,243,23,1,1,1
222.2003,0.8849,0.6600,0.2249,224.95,-12.02,-301.77,-88.8,207.3,4588.4,1000.0,50.0,5830.0,0.0000,500,150,-0.240396,566,244,23,1,1,1
222.2646,0.8816,0.6600,0.2216,221.60,-11.31,-304.46,-94.2,200.4,4601.3,1000.0,50.0,5830.0,0.0000,500,150,-0.226169,564,243,23,1,1,1
222.3335,0.8773,0.6600,0.2173,217.27,-10.56,-365.28,-158.6,379.1,4627.4,1000.0,50.0,5830.0,0.0000,500,150,-0.211180,561,244,22,1,1,1
222.3965,0.8731,0.6600,0.2131,213.13,-9.89,-384.62,-181.4,406.2,4652.9,1000.0,50.0,5830.0,0.0000,500,150,-0.197783,558,243,22,1,1,1
222.4642,0.8697,0.6600,0.2097,209.65,-9.18,-298.51,-98.0,103.0,4659.9,1000.0,50.0,5830.0,0.0000,500,150,-0.183568,556,244,23,1,1,1
222.5324,0.8657,0.6600,0.2057,205.68,-8.48,-339.58,-142.4,239.6,4676.3,1000.0,50.0,5830.0,0.0000,500,150,-0.169547,554,244,23,1,1,1
222.5959,0.8609,0.6600,0.2009,200.94,-7.84,-435.78,-242.7,531.5,4710.0,1000.0,50.0,5830.0,0.0000,500,150,-0.156788,551,244,23,1,1,1
222.6644,0.8570,0.6600,0.1970,197.03,-7.16,-332.45,-142.6,163.8,4721.2,1000.0,50.0,5830.0,0.0000,500,150,-0.143292,548,245,23,1,1,1
222.7285,0.8530,0.6600,0.1930,192.99,-6.55,-367.04,-180.6,277.5,4739.0,1000.0,50.0,5830.0,0.0000,500,150,-0.130918,545,244,22,1,1,1
222.7962,0.8492,0.6600,0.1892,189.22,-5.90,-324.91,-141.6,137.3,4748.3,1000.0,50.0,5830.0,0.0000,500,150,-0.118098,543,245,22,1,1,1
222.8641,0.8449,0.6600,0.1849,184.95,-5.28,-367.53,-187.9,281.7,4767.4,1000.0,50.0,5830.0,0.0000,500,150,-0.105568,540,244,22,1,1,1
222.9285,0.8416,0.6600,0.1816,181.55,-4.69,-307.06,-130.2,84.2,4772.8,1000.0,50.0,5830.0,0.0000,500,150,-0.093857,538,244,22,1,1,1
223.0001,0.8383,0.6600,0.1783,178.28,-4.05,-266.18,-92.0,-25.3,4771.0,1000.0,50.0,5830.0,0.0000,500,150,-0.081091,536,245,22,1,1,1
223.0602,0.8345,0.6600,0.1745,174.46,-3.53,-370.84,-199.9,332.8,4791.0,1000.0,50.0,5830.0,0.0000,500,150,-0.070606,534,244,22,1,1,1
223.1281,0.8315,0.6600,0.1715,171.48,-2.95,-255.89,-87.4,-42.7,4788.1,1000.0,50.0,5830.0,0.0000,500,150,-0.058954,532,245,22,1,1,1
223.1963,0.8281,0.6600,0.1681,168.12,-2.38,-286.81,-121.1,87.6,4794.1,1000.0,50.0,5830.0,0.0000,500,150,-0.047503,530,244,22,1,1,1
223.2604,0.8255,0.6600,0.1655,165.46,-1.85,-242.32,-78.7,-37.1,4791.7,1000.0,50.0,5830.0,0.0000,500,150,-0.036906,528,245,22,1,1,1
223.3283,0.8227,0.6600,0.1627,162.66,-1.29,-240.68,-79.3,-12.3,4790.9,1000.0,50.0,5830.0,0.0000,500,150,-0.025847,526,245,22,1,1,1
223.3923,0.8205,0.6600,0.1605,160.55,-0.78,-191.92,-32.1,-140.4,4781.9,1000.0,50.0,5830.0,0.0000,500,150,-0.015569,525,245,22,1,1,1
223.4601,0.8182,0.6600,0.1582,158.21,-0.24,-201.52,-43.6,-70.8,4777.1,1000.0,50.0,5830.0,0.0000,500,150,-0.004853,523,245,22,1,1,1
223.5287,0.8164,0.6600,0.1564,156.36,0.29,-157.05,-0.4,-182.1,4764.6,1000.0,50.0,5830.0,0.0000,500,150,0.005888,522,245,22,1,1,1
223.5920,0.8134,0.6600,0.1534,153.40,0.78,-272.27,-118.1,219.2,4778.5,1000.0,50.0,5830.0,0.0000,500,150,0.015592,520,245,22,1,1,1
223.6610,0.8115,0.6600,0.1515,151.48,1.30,-162.39,-9.6,-137.3,4769.0,1000.0,50.0,5830.0,0.0000,500,150,0.026048,519,244,22,1,1,1
223.7246,0.8092,0.6600,0.1492,149.21,1.78,-208.52,-57.5,40.5,4771.6,1000.0,50.0,5830.0,0.0000,500,150,0.035525,517,244,22,1,1,1
223.7924,0.8070,0.6600,0.1470,147.03,2.28,-187.04,-37.7,-17.6,4770.4,1000.0,50.0,5830.0,0.0000,500,150,0.045502,516,245,22,1,1,1
223.8606,0.8051,0.6600,0.1451,145.13,2.77,-162.45,-14.6,-78.5,4765.0,1000.0,50.0,5830.0,0.0000,500,150,0.055396,515,244,22,1,1,1
223.9247,0.8033,0.6600,0.1433,143.27,3.23,-169.07,-22.6,-35.2,4762.7,1000.0,50.0,5830.0,0.0000,500,150,0.064570,514,244,22,1,1,1
223.9923,0.8008,0.6600,0.1408,140.82,3.71,-211.00,-66.5,112.4,4770.3,1000.0,50.0,5830.0,0.0000,500,150,0.074105,512,243,22,1,1,1
224.0560,0.7993,0.6600,0.1393,139.32,4.15,-137.94,5.5,-120.0,4762.7,1000.0,50.0,5830.0,0.0000,500,150,0.082978,511,244,22,1,1,1
224.1243,0.7976,0.6600,0.1376,137.58,4.62,-147.98,-5.8,-62.3,4758.5,1000.0,50.0,5830.0,0.0000,500,150,0.092369,510,244,22,1,1,1
224.1923,0.7961,0.6600,0.1361,136.09,5.08,-127.80,13.4,-108.2,4751.1,1000.0,50.0,5830.0,0.0000,500,150,0.101625,509,245,22,1,1,1
224.2565,0.7944,0.6600,0.1344,134.45,5.51,-149.47,-9.5,-18.4,4749.9,1000.0,50.0,5830.0,0.0000,500,150,0.110264,508,244,22,1,1,1
224.3237,0.7930,0.6600,0.1330,132.97,5.96,-128.31,10.6,-75.3,4744.9,1000.0,50.0,5830.0,0.0000,500,150,0.119191,507,244,22,1,1,1
224.3883,0.7913,0.6600,0.1313,131.30,6.38,-150.33,-12.6,9.7,4745.5,1000.0,50.0,5830.0,0.0000,500,150,0.127678,506,244,22,1,1,1
224.4562,0.7898,0.6600,0.1298,129.84,6.82,-125.16,11.5,-64.7,4741.1,1000.0,50.0,5830.0,0.0000,500,150,0.136498,505,244,22,1,1,1
224.5241,0.7885,0.6600,0.1285,128.46,7.26,-118.90,16.8,-70.6,4736.3,1000.0,50.0,5830.0,0.0000,500,150,0.145216,504,244,22,1,1,1
224.5885,0.7867,0.6600,0.1267,126.72,7.67,-157.67,-23.3,64.5,4740.5,1000.0,50.0,5830.0,0.0000,500,150,0.153373,503,244,22,1,1,1
224.6561,0.7859,0.6600,0.1259,125.86,8.09,-74.09,59.9,-201.6,4726.8,1000.0,50.0,5830.0,0.0000,500,150,0.161884,502,244,22,1,1,1
224.7209,0.7845,0.6600,0.1245,124.47,8.50,-125.33,7.6,-11.5,4726.1,1000.0,50.0,5830.0,0.0000,500,150,0.169947,502,243,22,1,1,1
224.7885,0.7839,0.6600,0.1239,123.86,8.92,-52.26,80.5,-236.8,4710.1,1000.0,50.0,5830.0,0.0000,500,150,0.178322,501,244,22,1,1,1
224.8529,0.7831,0.6600,0.1231,123.12,9.31,-66.93,65.5,-159.3,4699.8,1000.0,50.0,5830.0,0.0000,500,150,0.186249,501,244,22,1,1,1
224.9203,0.7820,0.6600,0.1220,122.03,9.72,-94.18,37.6,-54.0,4696.2,1000.0,50.0,5830.0,0.0000,500,150,0.194484,500,244,22,1,1,1
224.9885,0.7807,0.6600,0.1207,120.69,10.14,-114.31,16.5,14.5,4697.2,1000.0,50.0,5830.0,0.0000,500,150,0.202711,499,243,22,1,1,1
225.0525,0.7807,0.6600,0.1207,120.71,10.52,1.23,132.5,-351.3,4674.7,1000.0,50.0,5830.0,0.0000,500,150,0.210435,499,244,22,1,1,1
225.1205,0.7797,0.6600,0.1197,119.73,10.93,-83.95,46.7,-41.9,4671.8,1000.0,50.0,5830.0,0.0000,500,150,0.218574,499,243,22,1,1,1
225.1846,0.7789,0.6600,0.1189,118.91,11.31,-74.85,55.4,-69.7,4667.4,1000.0,50.0,5830.0,0.0000,500,150,0.226198,498,244,22,1,1,1
225.2529,0.7783,0.6600,0.1183,118.28,11.71,-53.48,76.5,-132.5,4658.3,1000.0,50.0,5830.0,0.0000,500,150,0.234277,498,243,22,1,1,1
225.3204,0.7776,0.6600,0.1176,117.65,12.11,-54.79,75.0,-116.6,4650.5,1000.0,50.0,5830.0,0.0000,500,150,0.242214,497,244,22,1,1,1
225.3841,0.7766,0.6600,0.1166,116.59,12.48,-96.18,32.9,22.2,4651.9,1000.0,50.0,5830.0,0.0000,500,150,0.249646,497,243,22,1,1,1
225.4525,0.7766,0.6600,0.1166,116.64,12.88,3.51,133.0,-299.3,4631.4,1000.0,50.0,5830.0,0.0000,500,150,0.257625,497,244,22,1,1,1
225.5222,0.7758,0.6600,0.1158,115.78,13.28,-71.46,57.6,-32.4,4629.1,1000.0,50.0,5830.0,0.0000,500,150,0.265690,496,243,22,1,1,1
225.5837,0.7757,0.6600,0.1157,115.68,13.64,-9.86,119.5,-229.3,4615.0,1000.0,50.0,5830.0,0.0000,500,150,0.272814,496,243,22,1,1,1
225.6524,0.7750,0.6600,0.1150,115.00,14.04,-57.53,71.5,-58.8,4611.0,1000.0,50.0,5830.0,0.0000,500,150,0.280704,496,243,22,1,1,1
225.7164,0.7742,0.6600,0.1142,114.22,14.40,-71.09,57.5,-17.9,4609.8,1000.0,50.0,5830.0,0.0000,500,150,0.288022,495,243,22,1,1,1
225.7839,0.7736,0.6600,0.1136,113.62,14.78,-52.06,76.3,-84.1,4604.1,1000.0,50.0,5830.0,0.0000,500,150,0.295693,495,243,22,1,1,1
225.8484,0.7730,0.6600,0.1130,113.01,15.15,-54.50,73.7,-74.3,4599.4,1000.0,50.0,5830.0,0.0000,500,150,0.302979,494,243,22,1,1,1
225.9163,0.7721,0.6600,0.1121,112.14,15.53,-75.21,52.5,-8.4,4598.8,1000.0,50.0,5830.0,0.0000,500,150,0.310593,494,243,22,1,1,1
225.9840,0.7716,0.6600,0.1116,111.55,15.91,-50.32,77.1,-93.7,4592.5,1000.0,50.0,5830.0,0.0000,500,150,0.318137,493,243,22,1,1,1
226.0489,0.7706,0.6600,0.1106,110.62,16.27,-83.70,43.2,14.9,4593.4,1000.0,50.0,5830.0,0.0000,500,150,0.325320,493,243,22,1,1,1
226.1168,0.7695,0.6600,0.1095,109.53,16.64,-93.57,32.6,36.3,4595.9,1000.0,50.0,5830.0,0.0000,500,150,0.332759,492,242,22,1,1,1
226.1808,0.7683,0.6600,0.1083,108.32,16.98,-110.44,14.9,77.6,4600.8,1000.0,50.0,5830.0,0.0000,500,150,0.339692,491,243,22,1,1,1
226.2479,0.7675,0.6600,0.1075,107.50,17.35,-71.48,53.4,-60.1,4596.8,1000.0,50.0,5830.0,0.0000,500,150,0.346903,491,243,22,1,1,1
226.3169,0.7662,0.6600,0.1062,106.23,17.71,-106.76,17.2,53.4,4600.5,1000.0,50.0,5830.0,0.0000,500,150,0.354234,490,243,22,1,1,1
226.3797,0.7648,0.6600,0.1048,104.84,18.04,-128.84,-6.0,111.2,4607.5,1000.0,50.0,5830.0,0.0000,500,150,0.360823,489,243,22,1,1,1
226.4480,0.7641,0.6600,0.1041,104.14,18.40,-60.49,62.0,-120.6,4599.2,1000.0,50.0,5830.0,0.0000,500,150,0.367935,489,244,22,1,1,1
226.5121,0.7627,0.6600,0.1027,102.65,18.73,-134.71,-13.3,124.8,4607.2,1000.0,50.0,5830.0,0.0000,500,150,0.374513,488,243,22,1,1,1
226.5801,0.7615,0.6600,0.1015,101.48,19.07,-100.54,20.0,-0.7,4607.2,1000.0,50.0,5830.0,0.0000,500,150,0.381410,487,243,22,1,1,1
226.6480,0.7590,0.6600,0.0990,98.96,19.41,-216.84,-98.5,363.0,4631.8,1000.0,50.0,5830.0,0.0000,500,150,0.388131,485,242,22,1,1,1
226.7124,0.7570,0.6600,0.0970,97.03,19.72,-174.13,-57.4,183.1,4643.6,1000.0,50.0,5830.0,0.0000,500,150,0.394385,484,243,22,1,1,1
226.7808,0.7550,0.6600,0.0950,95.04,20.04,-169.88,-54.8,150.2,4653.9,1000.0,50.0,5830.0,0.0000,500,150,0.400881,483,243,22,1,1,1
226.8442,0.7527,0.6600,0.0927,92.68,20.34,-216.92,-103.9,283.6,4671.9,1000.0,50.0,5830.0,0.0000,500,150,0.406756,481,243,22,1,1,1
226.9123,0.7508,0.6600,0.0908,90.78,20.65,-162.65,-51.2,84.6,4677.7,1000.0,50.0,5830.0,0.0000,500,150,0.412938,480,243,22,1,1,1
226.9767,0.7492,0.6600,0.0892,89.22,20.93,-141.66,-31.5,16.8,4678.7,1000.0,50.0,5830.0,0.0000,500,150,0.418675,479,243,22,1,1,1
227.0445,0.7478,0.6600,0.0878,87.84,21.23,-118.05,-9.0,-50.2,4675.3,1000.0,50.0,5830.0,0.0000,500,150,0.424642,478,243,22,1,1,1
227.1124,0.7461,0.6600,0.0861,86.09,21.52,-150.26,-42.6,66.0,4679.8,1000.0,50.0,5830.0,0.0000,500,150,0.430486,477,243,22,1,1,1
227.1762,0.7444,0.6600,0.0844,84.38,21.79,-156.26,-50.1,84.4,4685.2,1000.0,50.0,5830.0,0.0000,500,150,0.435873,476,243,22,1,1,1
227.2441,0.7432,0.6600,0.0832,83.19,22.08,-102.79,2.5,-85.4,4679.4,1000.0,50.0,5830.0,0.0000,500,150,0.441515,475,243,22,1,1,1
227.3086,0.7418,0.6600,0.0818,81.80,22.34,-125.59,-21.5,5.3,4679.7,1000.0,50.0,5830.0,0.0000,500,150,0.446788,474,243,22,1,1,1
227.3765,0.7412,0.6600,0.0812,81.17,22.62,-53.54,50.3,-214.0,4665.2,1000.0,50.0,5830.0,0.0000,500,150,0.452301,474,243,22,1,1,1
227.4446,0.7408,0.6600,0.0808,80.76,22.89,-35.75,67.9,-236.3,4649.1,1000.0,50.0,5830.0,0.0000,500,150,0.457800,474,243,22,1,1,1
227.5084,0.7402,0.6600,0.0802,80.19,23.15,-51.46,51.9,-153.2,4639.3,1000.0,50.0,5830.0,0.0000,500,150,0.462917,473,243,22,1,1,1
227.5765,0.7400,0.6600,0.0800,79.96,23.42,-19.89,83.5,-231.2,4623.6,1000.0,50.0,5830.0,0.0000,500,150,0.468361,473,243,22,1,1,1
227.6404,0.7396,0.6600,0.0796,79.64,23.67,-28.92,74.4,-173.7,4612.5,1000.0,50.0,5830.0,0.0000,500,150,0.473454,473,243,22,1,1,1
227.7085,0.7396,0.6600,0.0796,79.63,23.94,-1.59,102.0,-239.6,4596.2,1000.0,50.0,5830.0,0.0000,500,150,0.478876,473,243,22,1,1,1
